2	611	4
2	261	5
2	161	1
2	6	5
2	446	3
2	16	4
2	17	5
2	647	4
2	550	5
2	649	4
2	650	4
2	651	3
2	534	5
2	652	4
2	223	3
2	653	4
2	654	3
2	230	4
2	453	4
2	454	4
2	562	4
2	655	5
2	78	4
2	556	5
2	154	3
2	656	2
2	300	5
2	657	3
2	315	4
2	97	3
2	658	5
2	424	3
2	79	5
2	105	5
2	659	5
2	557	5
2	339	4
2	544	4
2	141	5
2	660	4
2	351	5
2	310	5
2	661	1
2	662	2
2	53	5
2	478	5
2	663	2
2	664	5
2	155	3
2	316	3
2	665	4
2	347	5
2	578	5
2	666	4
2	667	4
2	479	4
2	668	3
2	115	4
2	451	2
2	44	5
2	146	4
2	438	5
2	513	3
2	444	4
2	243	5
2	90	5
2	33	3
2	486	4
2	669	3
2	670	5
2	671	5
2	54	5
2	672	5
2	673	4
2	674	5
2	675	4
2	676	5
2	677	3
2	678	5
2	34	5
2	181	5
2	301	5
2	449	5
2	679	4
2	182	2
2	156	3
2	680	4
2	382	5
2	35	5
2	482	4
2	352	5
2	36	5
2	441	5
2	681	2
2	45	5
2	682	3
2	563	3
2	683	2
2	684	4
2	685	3
2	686	3
2	687	2
2	80	4
2	174	3
2	688	5
2	689	4
2	690	4
2	691	1
2	492	4
2	692	3
2	693	3
2	694	4
2	695	3
2	696	4
2	697	4
2	566	5
2	529	3
2	698	4
2	699	5
2	700	2
2	701	3
2	480	4
2	253	4
2	702	1
2	302	5
2	703	4
2	704	3
2	706	3
2	707	5
2	708	5
2	710	5
2	326	2
2	403	3
2	711	4
2	386	3
2	712	5
2	593	5
2	713	2
2	714	4
2	715	4
2	489	3
2	549	4
2	81	4
2	323	5
2	567	2
2	354	3
2	387	5
2	716	5
2	717	3
2	718	2
2	576	5
2	116	3
2	719	3
2	720	1
2	721	4
2	722	5
2	442	3
2	91	4
2	107	3
2	723	4
2	724	3
2	355	3
2	725	4
2	726	3
2	727	5
2	728	3
2	262	5
2	729	4
2	730	5
2	445	4
2	360	4
2	731	5
2	732	4
2	733	3
2	734	4
2	735	5
2	530	4
2	736	3
2	737	4
2	82	3
2	263	5
2	584	3
2	577	3
2	483	3
2	493	5
2	738	4
2	739	5
2	558	5
2	740	5
2	741	3
2	579	4
2	742	4
2	743	4
2	745	3
2	397	5
2	142	3
2	746	4
2	747	5
2	748	4
2	749	5
2	750	5
2	235	5
2	514	3
2	340	5
2	751	3
2	752	4
2	231	5
2	409	3
2	341	4
2	413	3
2	487	5
2	277	5
2	429	3
2	232	5
2	753	3
2	580	4
2	754	4
2	755	5
2	756	4
2	757	1
2	501	5
2	758	5
2	759	1
2	760	3
2	490	2
2	761	5
2	304	3
2	762	3
2	610	3
2	92	5
2	62	4
2	763	1
2	70	2
2	147	4
3	29	5
3	30	5
3	33	5
3	34	4
3	35	4
3	36	3
3	37	5
3	10	5
3	640	5
3	322	4
3	445	4
3	369	1
4	38	3
4	39	3
4	40	3
4	41	5
4	42	5
4	43	4
4	17	2
4	44	4
4	45	5
4	46	5
4	110	5
4	117	4
4	554	5
4	271	4
4	177	3
4	118	4
4	764	3
4	461	5
4	138	2
4	19	5
4	765	4
4	10	5
4	131	5
4	152	1
4	631	5
4	272	3
4	119	5
4	332	5
4	178	3
4	448	2
4	463	5
4	373	4
4	144	5
4	241	4
4	428	5
4	171	1
4	112	5
4	314	4
4	467	4
4	252	5
4	51	3
4	95	5
4	295	5
4	586	4
4	104	4
4	227	5
4	282	5
4	57	4
4	220	3
4	276	4
4	322	4
4	242	4
4	123	5
4	13	4
4	214	5
4	188	2
4	68	1
4	21	5
4	52	5
4	659	4
4	22	5
4	23	4
4	284	5
4	135	4
4	25	4
4	672	5
4	34	4
4	181	5
4	182	4
4	491	4
4	680	5
4	482	4
4	106	5
4	81	4
4	91	4
4	175	4
4	231	5
4	232	5
4	766	5
4	168	3
4	296	3
4	357	5
4	767	2
4	335	3
4	768	4
4	769	4
4	303	5
4	770	4
5	47	4
5	48	4
5	49	5
5	50	4
5	51	3
5	52	5
5	53	3
5	54	5
5	55	3
5	56	3
5	109	5
5	336	5
5	117	5
5	554	5
5	271	5
5	177	5
5	118	4
5	574	3
5	38	5
5	461	4
5	138	3
5	93	3
5	19	2
5	765	3
5	771	5
5	625	3
5	393	4
5	10	4
5	626	5
5	131	5
5	581	4
5	378	4
5	772	4
5	101	4
5	773	4
5	85	5
5	394	5
5	500	3
5	313	3
5	152	4
5	476	4
5	532	3
5	94	4
5	631	3
5	250	3
5	86	5
5	286	3
5	503	3
5	632	3
5	280	3
5	774	4
5	447	4
5	39	5
5	395	5
5	119	5
5	40	3
5	332	5
5	400	3
5	120	5
5	448	5
5	635	4
5	87	5
5	411	5
5	324	5
5	132	3
5	636	5
5	598	5
5	638	4
5	462	4
5	463	3
5	639	3
5	359	4
5	219	4
5	470	3
5	102	4
5	414	4
5	372	4
5	373	3
5	592	5
5	485	5
5	144	3
5	41	4
5	428	4
5	547	3
5	504	4
5	112	3
5	338	3
5	314	4
5	259	5
5	287	3
5	570	5
5	467	4
5	145	5
5	134	3
5	252	3
5	527	3
5	299	4
5	436	3
5	379	3
5	172	3
5	95	3
5	103	4
5	555	4
5	295	5
5	586	5
5	642	5
5	42	5
5	643	3
5	437	4
5	775	5
5	274	5
5	776	5
5	201	3
5	777	3
5	227	5
5	289	3
5	57	5
5	43	5
5	276	5
5	322	5
5	242	5
5	346	3
5	123	5
5	30	5
5	508	4
5	611	5
5	261	5
5	68	4
5	17	4
5	550	4
5	648	3
5	229	4
5	21	3
5	652	2
5	223	4
5	535	3
5	230	3
5	655	3
5	78	3
5	556	4
5	283	3
5	381	4
5	300	5
5	315	3
5	97	3
5	79	5
5	778	3
5	105	5
5	659	3
5	22	4
5	544	4
5	660	3
5	351	4
5	347	3
5	666	4
5	203	3
5	667	4
5	44	4
5	510	3
5	505	5
5	24	4
5	146	4
5	513	5
5	444	4
5	90	5
5	545	3
5	33	4
5	486	3
5	669	4
5	25	4
5	599	5
5	779	3
5	26	4
5	672	4
5	676	5
5	181	4
5	301	4
5	419	5
5	679	4
5	182	5
5	156	5
5	780	5
5	491	2
5	680	4
5	382	4
5	482	4
5	157	4
5	352	4
5	36	4
5	441	4
5	681	5
5	45	4
5	689	4
5	593	5
5	81	4
5	442	3
5	91	3
5	107	5
5	355	3
5	726	4
5	727	4
5	262	4
5	729	5
5	730	4
5	584	3
5	483	3
5	493	3
5	738	5
5	558	5
5	744	4
5	750	4
5	235	3
5	175	4
5	487	4
5	277	5
5	232	4
5	383	3
5	498	5
5	781	3
5	782	3
5	783	3
5	784	3
5	291	3
5	46	5
5	785	4
5	766	5
5	404	4
5	786	3
5	787	4
5	443	4
5	788	3
5	603	3
5	494	3
5	789	4
5	296	3
5	790	3
5	604	2
5	791	3
5	357	5
5	83	3
5	465	4
5	335	3
5	792	5
5	793	3
5	594	5
5	794	3
5	795	3
5	796	2
5	388	3
5	797	3
5	798	5
5	799	3
5	800	5
5	298	3
5	238	4
5	801	3
5	802	4
5	803	5
5	804	3
5	805	4
5	806	2
5	807	3
5	808	3
5	809	3
5	810	3
5	811	4
5	812	3
6	57	2
6	58	2
6	5	4
6	62	4
6	63	2
6	64	2
6	65	3
6	12	2
6	646	3
6	124	3
6	166	3
6	610	3
6	814	2
6	330	4
6	129	4
7	66	2
7	70	1
7	73	5
7	74	5
7	13	4
7	164	2
7	195	4
7	256	5
7	185	5
7	815	5
8	75	3
8	76	5
8	77	5
8	78	3
8	79	5
8	80	3
8	81	5
8	82	3
8	83	3
8	84	4
8	109	5
8	248	5
8	554	4
8	118	4
8	138	3
8	93	5
8	816	3
8	817	2
8	393	5
8	10	5
8	627	4
8	378	5
8	818	4
8	85	5
8	500	4
8	313	4
8	152	3
8	476	4
8	532	3
8	410	4
8	628	5
8	250	4
8	86	4
8	48	3
8	559	4
8	286	5
8	774	5
8	447	3
8	39	4
8	395	5
8	819	5
8	820	3
8	40	1
8	450	4
8	178	4
8	400	4
8	87	5
8	132	4
8	636	4
8	258	3
8	638	4
8	463	4
8	153	4
8	373	3
8	144	5
8	241	5
8	41	5
8	428	2
8	171	3
8	112	5
8	133	4
8	338	4
8	134	5
8	252	5
8	527	5
8	51	5
8	89	4
8	95	5
8	295	5
8	586	4
8	643	5
8	437	5
8	234	1
8	104	4
8	645	4
8	140	4
8	325	4
8	471	5
8	201	4
8	121	4
8	288	5
8	220	3
8	221	3
8	322	1
8	595	4
8	516	3
8	213	4
8	242	3
8	821	3
8	1	4
8	261	5
8	17	5
8	550	2
8	822	4
8	607	4
8	650	4
8	534	5
8	223	3
8	655	5
8	556	5
8	154	4
8	600	3
8	439	3
8	283	4
8	823	1
8	315	5
8	97	5
8	105	4
8	659	3
8	544	3
8	141	2
8	53	3
8	347	2
8	521	3
8	824	3
8	826	4
8	115	4
8	24	4
8	670	3
8	54	5
8	317	5
8	678	3
8	35	2
8	482	5
8	566	2
8	253	5
8	302	4
8	593	3
8	354	4
8	718	1
8	91	4
8	724	3
8	584	2
8	231	3
8	413	2
8	277	3
8	92	2
8	511	4
8	827	4
8	383	4
8	828	4
8	55	3
8	786	5
8	787	4
8	443	5
8	215	4
8	829	4
8	98	5
8	791	4
8	830	4
8	831	3
8	832	1
8	335	5
8	833	4
8	519	3
8	834	4
8	321	3
8	267	4
8	835	4
8	388	2
8	809	5
8	218	2
8	837	4
8	512	3
8	838	4
8	564	3
8	481	2
8	839	4
8	840	2
8	370	1
8	842	3
8	546	3
8	843	4
9	85	4
9	86	5
9	89	4
9	90	1
9	54	4
9	91	3
9	92	3
9	324	2
9	636	4
9	144	5
9	241	5
9	383	3
9	783	1
10	93	4
10	94	5
10	95	4
10	58	3
10	96	5
10	97	3
10	70	3
10	98	3
10	99	2
10	100	4
10	109	5
10	110	4
10	336	4
10	285	3
10	118	4
10	331	3
10	765	5
10	10	5
10	131	3
10	85	5
10	119	5
10	488	3
10	435	4
10	40	4
10	111	4
10	178	4
10	400	3
10	120	3
10	251	3
10	463	3
10	373	3
10	112	5
10	134	4
10	252	3
10	104	5
10	275	3
10	121	4
10	0	4
10	423	5
10	113	5
10	401	3
10	319	2
10	320	5
10	114	5
10	12	2
10	374	3
10	516	4
10	213	5
10	346	3
10	13	4
10	1	4
10	844	5
10	198	4
10	600	4
10	439	3
10	283	4
10	521	3
10	115	4
10	451	1
10	173	2
10	510	3
10	135	4
10	54	4
10	80	4
10	81	4
10	116	3
10	610	3
10	845	3
10	136	4
10	71	4
10	846	5
10	552	3
10	847	1
10	831	2
10	848	1
10	849	4
10	850	2
10	335	4
10	833	3
10	851	3
10	321	3
10	294	2
10	852	3
10	350	3
10	199	4
10	853	1
10	854	3
10	855	4
10	84	3
10	856	3
10	857	3
10	421	3
10	858	3
10	859	2
10	860	2
10	861	3
11	101	5
11	102	4
11	103	5
11	104	4
11	78	3
11	105	5
11	22	5
11	106	5
11	107	4
11	108	5
11	110	5
11	336	3
11	117	5
11	554	4
11	271	4
11	118	4
11	279	3
11	461	4
11	862	5
11	625	4
11	10	5
11	131	4
11	772	5
11	773	4
11	85	4
11	313	4
11	152	4
11	476	3
11	410	4
11	628	4
11	94	4
11	250	3
11	286	4
11	774	4
11	76	4
11	447	3
11	39	4
11	178	4
11	863	3
11	635	4
11	87	4
11	411	4
11	324	4
11	132	5
11	636	4
11	864	2
11	258	3
11	462	3
11	251	4
11	463	5
11	639	4
11	359	3
11	200	4
11	153	4
11	20	4
11	372	4
11	144	4
11	241	4
11	41	4
11	171	4
11	547	5
11	504	4
11	179	4
11	112	4
11	133	5
11	338	4
11	314	4
11	134	4
11	252	4
11	299	4
11	379	5
11	172	4
11	95	4
11	553	4
11	641	3
11	555	5
11	295	4
11	586	4
11	642	5
11	643	4
11	437	4
11	380	4
11	275	3
11	645	4
11	140	4
11	325	4
11	471	4
11	201	4
11	121	4
11	220	5
11	122	4
11	276	4
11	30	5
11	166	4
11	17	4
11	533	4
11	648	4
11	534	4
11	230	4
11	556	3
11	154	4
11	283	3
11	300	4
11	657	4
11	315	3
11	97	3
11	658	4
11	79	4
11	557	5
11	141	4
11	660	5
11	351	4
11	53	4
11	865	5
11	44	5
11	505	3
11	24	5
11	146	4
11	513	4
11	444	5
11	243	5
11	90	4
11	669	5
11	866	4
11	670	4
11	25	5
11	599	5
11	779	4
11	671	3
11	54	4
11	672	5
11	673	3
11	317	3
11	674	4
11	677	4
11	678	5
11	34	4
11	128	4
11	301	5
11	449	4
11	679	5
11	182	4
11	156	5
11	491	4
11	680	4
11	482	4
11	157	4
11	681	4
11	80	4
11	697	4
11	387	4
11	716	5
11	722	4
11	442	4
11	91	5
11	723	3
11	724	4
11	725	5
11	726	3
11	445	5
11	360	3
11	731	4
11	732	3
11	483	3
11	558	4
11	742	4
11	743	5
11	397	5
11	514	4
11	175	4
11	409	4
11	487	4
11	277	4
11	28	4
11	580	4
11	758	4
11	760	4
11	761	4
11	511	4
11	783	4
11	291	4
11	55	4
11	787	5
11	443	5
11	867	5
11	216	2
11	829	4
11	868	4
11	869	4
11	870	4
11	871	4
11	872	4
11	523	4
11	873	5
11	874	4
11	875	4
11	876	4
11	877	4
12	109	3
12	110	3
12	113	4
12	114	4
12	31	4
12	115	5
12	116	3
12	63	1
12	117	4
12	118	3
12	279	1
12	331	3
12	10	5
12	178	3
12	448	4
12	121	4
12	423	4
12	595	4
12	346	3
12	1	4
12	222	5
12	173	2
12	128	4
12	575	4
12	878	4
12	215	5
12	847	3
12	855	3
13	117	4
13	118	4
13	121	4
13	122	5
13	123	3
13	13	3
13	124	4
13	125	3
13	110	4
13	271	4
13	178	4
13	126	3
13	273	3
13	598	3
13	879	3
13	0	3
13	114	4
13	322	4
13	192	3
13	214	4
13	254	5
13	3	4
13	162	4
13	32	5
13	618	3
13	15	3
13	256	2
13	880	3
13	369	4
14	10	4
14	119	5
14	127	5
14	43	5
14	13	3
14	14	4
14	128	3
14	129	2
14	130	2
14	109	4
14	29	4
14	110	5
14	407	5
14	271	3
14	574	5
14	272	2
14	332	5
14	598	4
14	104	4
14	777	5
14	228	5
14	320	3
14	114	5
14	184	5
14	276	4
14	322	3
14	242	4
14	192	3
14	165	5
14	188	2
14	68	4
14	189	5
14	162	2
14	32	4
14	156	5
14	593	5
14	304	3
14	369	4
14	183	4
14	846	5
14	245	4
14	456	3
14	883	5
14	884	4
14	885	5
15	131	3
15	132	3
15	133	3
15	134	4
15	128	2
15	116	3
15	136	1
15	98	1
15	137	2
15	109	4
15	110	3
15	336	4
15	285	4
15	271	2
15	177	4
15	118	3
15	38	3
15	138	2
15	93	3
15	10	5
15	85	5
15	313	4
15	152	4
15	476	4
15	410	4
15	94	3
15	631	3
15	559	3
15	447	4
15	395	4
15	119	5
15	820	2
15	435	1
15	40	4
15	281	1
15	450	3
15	400	3
15	448	2
15	411	4
15	324	4
15	551	3
15	212	3
15	463	2
15	373	5
15	592	4
15	485	4
15	41	5
15	428	4
15	547	4
15	112	4
15	338	3
15	467	4
15	299	4
15	379	4
15	51	4
15	103	3
15	586	4
15	642	4
15	437	4
15	380	3
15	206	2
15	104	3
15	275	3
15	140	3
15	471	2
15	309	2
15	548	1
15	121	3
15	227	3
15	282	1
15	289	3
15	220	4
15	77	3
15	322	4
15	516	3
15	242	2
15	346	4
15	30	4
15	164	1
15	1	4
15	96	3
15	195	4
15	261	4
15	124	2
15	343	1
15	9	1
15	17	4
15	550	4
15	154	3
15	600	1
15	283	3
15	590	1
15	823	1
15	381	4
15	315	4
15	886	1
15	22	5
15	544	4
15	351	5
15	23	4
15	521	1
15	526	1
15	203	4
15	451	3
15	284	2
15	44	3
15	173	1
15	510	3
15	24	4
15	438	5
15	513	4
15	444	5
15	243	4
15	671	3
15	54	4
15	676	4
15	449	3
15	679	4
15	182	4
15	440	4
15	680	4
15	382	3
15	482	5
15	36	3
15	880	3
15	80	3
15	593	4
15	81	5
15	576	3
15	91	5
15	745	3
15	341	4
15	277	5
15	28	4
15	758	1
15	610	1
15	783	3
15	183	2
15	349	4
15	887	2
15	831	3
15	832	1
15	833	3
15	888	1
15	768	3
15	889	2
15	853	1
15	84	2
15	890	1
15	856	1
15	891	3
15	892	3
15	466	4
15	877	4
15	893	1
15	894	1
15	895	2
15	896	2
16	138	2
16	139	2
16	140	3
16	59	2
16	105	3
16	141	3
16	34	4
16	81	3
16	142	4
16	143	3
16	336	4
16	271	3
16	177	4
16	461	4
16	249	4
16	93	4
16	765	3
16	771	3
16	10	5
16	626	3
16	499	3
16	131	4
16	581	5
16	378	4
16	85	5
16	394	3
16	313	4
16	152	4
16	476	4
16	94	3
16	250	3
16	86	4
16	48	4
16	559	4
16	503	4
16	280	3
16	774	4
16	447	2
16	39	4
16	395	5
16	119	3
16	457	2
16	178	2
16	126	5
16	448	5
16	87	5
16	411	4
16	324	5
16	132	5
16	636	4
16	258	3
16	462	4
16	879	3
16	639	5
16	359	3
16	219	4
16	470	3
16	200	3
16	153	4
16	102	2
16	20	3
16	373	4
16	485	4
16	144	4
16	241	3
16	41	4
16	428	4
16	504	4
16	179	4
16	112	4
16	50	4
16	314	3
16	259	5
16	287	2
16	415	4
16	467	4
16	571	4
16	145	3
16	134	4
16	252	3
16	527	4
16	299	5
16	89	5
16	95	4
16	553	4
16	103	5
16	295	3
16	586	5
16	642	2
16	42	4
16	643	4
16	437	3
16	775	2
16	104	2
16	325	3
16	471	3
16	309	2
16	345	3
16	201	4
16	121	3
16	227	2
16	289	3
16	127	4
16	401	3
16	114	4
16	66	4
16	43	3
16	160	3
16	122	4
16	276	3
16	897	2
16	516	3
16	213	3
16	242	3
16	346	3
16	30	4
16	164	3
16	180	3
16	31	4
16	222	3
16	192	4
16	195	3
16	188	4
16	524	3
16	611	3
16	261	4
16	68	4
16	189	2
16	166	3
16	3	3
16	162	1
16	32	3
16	617	4
16	17	4
16	898	4
16	648	4
16	650	4
16	21	4
16	534	3
16	653	3
16	230	4
16	154	2
16	590	3
16	381	4
16	300	3
16	657	3
16	315	3
16	97	5
16	658	4
16	79	4
16	778	4
16	659	5
16	544	4
16	351	4
16	53	4
16	664	3
16	316	4
16	347	4
16	526	3
16	203	4
16	899	5
16	479	4
16	44	5
16	510	3
16	505	4
16	24	4
16	146	4
16	438	4
16	513	4
16	444	5
16	90	5
16	486	4
16	25	4
16	671	3
16	54	4
16	672	4
16	673	4
16	317	3
16	674	4
16	678	4
16	128	2
16	181	4
16	301	4
16	449	4
16	419	3
16	679	4
16	182	5
16	156	5
16	780	4
16	491	5
16	680	4
16	382	3
16	35	3
16	482	4
16	352	4
16	36	4
16	441	4
16	681	3
16	45	3
16	596	4
16	253	3
16	302	3
16	593	4
16	323	3
16	576	3
16	107	4
16	724	4
16	727	3
16	530	3
16	483	3
16	493	3
16	738	4
16	739	3
16	744	3
16	397	4
16	750	4
16	175	4
16	231	3
16	341	4
16	413	3
16	487	4
16	277	4
16	28	4
16	232	5
16	753	4
16	369	2
16	383	3
16	425	3
16	781	2
16	783	5
16	784	4
16	291	4
16	46	5
16	845	2
16	900	3
16	430	4
16	786	3
16	787	3
16	867	3
16	901	2
16	357	4
16	767	4
16	887	3
16	871	3
16	335	3
16	902	3
16	303	3
16	594	4
16	519	1
16	327	4
16	811	3
16	365	2
16	903	3
16	904	2
16	905	2
16	328	4
16	278	4
16	906	4
16	565	3
16	907	3
16	908	4
16	466	4
16	909	3
16	910	2
16	416	3
16	911	4
16	912	3
16	268	4
16	913	3
16	914	4
16	384	4
16	915	3
16	916	3
16	917	4
16	918	3
16	919	3
16	920	4
16	921	4
17	93	4
17	144	4
17	145	3
17	12	4
17	2	2
17	79	5
17	105	4
17	146	4
17	34	4
17	147	3
17	38	5
17	623	5
17	10	5
17	131	1
17	85	4
17	313	5
17	94	5
17	447	5
17	39	5
17	395	2
17	448	5
17	635	2
17	87	3
17	324	4
17	132	4
17	636	4
17	153	3
17	41	5
17	171	5
17	50	4
17	133	5
17	259	5
17	571	4
17	252	5
17	95	4
17	553	5
17	295	5
17	586	2
17	471	4
17	201	5
17	220	5
17	164	4
17	1	3
17	222	4
17	188	4
17	261	5
17	61	4
17	124	3
17	166	4
17	3	4
17	4	5
17	162	5
17	343	4
17	9	4
17	618	4
17	17	5
17	653	2
17	315	2
17	557	4
17	44	3
17	24	4
17	513	3
17	444	4
17	671	4
17	672	3
17	317	2
17	676	3
17	301	3
17	449	5
17	156	5
17	382	4
17	352	4
17	681	4
17	302	2
17	91	5
17	730	4
17	360	4
17	732	3
17	340	5
17	341	4
17	429	4
17	70	2
17	167	5
17	71	2
17	168	5
17	199	2
17	546	3
17	877	1
18	109	5
18	148	4
18	132	3
18	144	4
18	149	4
18	36	4
18	80	2
18	82	4
18	150	2
18	151	3
18	248	2
18	336	5
18	177	5
18	118	4
18	38	4
18	331	3
18	47	3
18	93	4
18	623	4
18	19	1
18	924	3
18	817	2
18	393	4
18	925	3
18	10	5
18	139	4
18	626	4
18	378	3
18	306	4
18	818	3
18	85	5
18	394	4
18	226	2
18	313	5
18	152	4
18	476	5
18	532	2
18	410	4
18	628	4
18	629	3
18	94	4
18	250	3
18	86	5
18	286	4
18	503	3
18	582	2
18	632	5
18	280	5
18	774	3
18	76	4
18	447	4
18	39	4
18	395	4
18	477	1
18	819	4
18	926	2
18	40	4
18	111	4
18	178	4
18	448	4
18	863	3
18	87	3
18	411	3
18	598	3
18	637	4
18	551	3
18	258	4
18	462	4
18	251	5
18	359	5
18	153	3
18	373	4
18	485	5
18	241	5
18	428	5
18	171	3
18	507	3
18	547	5
18	504	3
18	179	3
18	112	4
18	50	2
18	133	5
18	338	3
18	314	5
18	287	3
18	415	4
18	467	5
18	145	3
18	134	5
18	252	5
18	527	4
18	299	4
18	436	5
18	379	5
18	172	2
18	51	4
18	89	3
18	95	5
18	553	3
18	641	5
18	103	4
18	555	4
18	295	5
18	586	3
18	643	4
18	437	5
18	234	4
18	644	4
18	645	2
18	140	4
18	325	3
18	345	4
18	201	2
18	121	2
18	227	5
18	288	3
18	289	3
18	401	4
18	320	5
18	220	3
18	276	3
18	213	4
18	30	5
18	164	2
18	821	3
18	1	2
18	3	5
18	16	4
18	17	4
18	533	4
18	607	2
18	648	4
18	229	4
18	534	4
18	652	2
18	653	4
18	654	2
18	535	3
18	497	3
18	927	1
18	454	4
18	655	3
18	78	1
18	556	5
18	154	3
18	656	3
18	300	4
18	657	3
18	97	4
18	658	4
18	928	2
18	79	5
18	339	3
18	544	3
18	141	4
18	310	5
18	53	3
18	865	4
18	664	2
18	155	3
18	316	3
18	665	2
18	347	3
18	203	4
18	667	5
18	479	3
18	115	5
18	451	5
18	284	4
18	44	4
18	444	3
18	90	5
18	670	4
18	671	4
18	54	4
18	672	3
18	677	3
18	678	3
18	34	4
18	181	4
18	301	4
18	449	4
18	182	2
18	156	5
18	440	4
18	382	4
18	482	4
18	542	4
18	880	4
18	684	2
18	690	4
18	492	1
18	693	3
18	529	1
18	253	2
18	302	4
18	707	1
18	489	2
18	81	3
18	576	2
18	116	3
18	530	4
18	736	3
18	584	4
18	738	4
18	579	1
18	745	3
18	27	3
18	235	4
18	514	4
18	340	5
18	231	4
18	341	5
18	277	5
18	580	2
18	758	3
18	490	2
18	761	2
18	92	2
18	147	4
18	383	4
18	498	2
18	783	5
18	784	3
18	291	2
18	900	2
18	430	1
18	766	3
18	828	2
18	929	3
18	443	4
18	788	3
18	603	3
18	215	4
18	494	5
18	158	1
18	930	3
18	791	2
18	931	3
18	484	3
18	495	4
18	902	3
18	568	1
18	185	1
18	368	3
18	889	3
18	238	2
18	808	5
18	811	3
18	932	2
18	328	3
18	100	3
18	506	1
18	318	3
18	466	2
18	933	4
18	353	3
18	405	2
18	934	4
18	935	1
18	936	4
18	937	2
18	938	2
18	939	3
18	940	2
18	941	1
18	942	1
19	152	3
19	153	2
19	61	3
19	154	2
19	156	1
19	157	3
19	82	3
19	158	2
19	159	3
19	109	3
19	248	2
19	455	2
19	943	3
19	110	2
19	285	3
19	271	3
19	622	1
19	816	2
19	625	2
19	925	2
19	10	4
19	499	2
19	944	3
19	131	3
19	306	3
19	500	3
19	226	1
19	148	2
19	532	3
19	410	3
19	94	2
19	250	2
19	503	4
19	632	3
19	280	2
19	774	4
19	76	3
19	39	4
19	395	2
19	477	4
19	819	3
19	111	3
19	450	3
19	178	3
19	448	2
19	251	3
19	359	2
19	219	3
19	20	2
19	464	3
19	945	2
19	373	3
19	144	3
19	241	3
19	41	4
19	428	4
19	171	3
19	112	2
19	50	3
19	561	2
19	338	3
19	314	4
19	259	3
19	287	2
19	134	3
19	252	4
19	172	3
19	640	2
19	51	4
19	95	4
19	103	4
19	295	3
19	586	3
19	308	2
19	234	2
19	104	3
19	644	2
19	645	4
19	140	4
19	471	2
19	309	2
19	149	3
19	201	3
19	548	3
19	288	3
19	289	3
19	0	3
19	423	3
19	114	4
19	12	2
19	43	2
19	374	2
19	122	3
19	221	3
19	30	3
19	13	2
19	1	2
19	31	3
19	222	3
19	192	3
19	214	3
19	67	4
19	188	3
19	524	3
19	68	4
19	124	3
19	166	2
19	3	2
19	5	3
19	6	2
19	475	3
19	256	3
19	946	2
19	947	2
19	651	2
19	534	3
